Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID
2023-03-21 09:09:50,3,11,2.4,4.076,Review,2023-04-01 12:04:19,3,3.835,Review,1644119361362
2023-04-01 12:04:19,3,29,2.4,3.835,Review,2023-04-30 08:00:38,3,4.683,Review,1644119361362
2023-03-08 07:27:28,1,0.0006944444444444445,0.0,8.235,Learn,2023-03-08 07:28:11,1,5.694,Learn,1644119361369
2023-03-08 07:28:11,1,0.0006944444444444445,0.0,5.694,Learn,2023-03-08 07:28:43,3,3.48,Learn,1644119361369
2023-03-08 07:28:43,3,0.006944444444444444,0.0,3.48,Learn,2023-03-08 07:28:52,3,3.381,Learn,1644119361369
2023-03-08 07:28:52,3,0.125,0.0,3.381,Learn,2023-03-08 17:33:45,1,4.268,Learn,1644119361369
2023-03-08 17:33:45,1,0.0006944444444444445,0.0,4.268,Learn,2023-03-08 17:34:34,3,4.47,Learn,1644119361369
2023-03-08 17:34:34,3,0.006944444444444444,0.0,4.47,Learn,2023-03-08 17:34:36,3,2.083,Learn,1644119361369
2023-03-08 17:34:36,3,0.125,0.0,2.083,Learn,2023-03-09 19:26:26,3,5.389,Learn,1644119361369
2023-03-09 19:26:26,3,1,2.6,5.389,Learn,2023-03-10 07:15:06,3,2.959,Review,1644119361369
2023-03-10 07:15:06,3,3,2.6,2.959,Review,2023-03-13 07:04:20,3,3.126,Review,1644119361369
2023-03-13 07:04:20,3,5,2.6,3.126,Review,2023-03-18 05:07:51,3,5.495,Review,1644119361369
2023-03-18 05:07:51,3,12,2.6,5.495,Review,2023-03-30 06:43:19,1,5.059,Review,1644119361369
2023-03-30 06:43:19,1,0.006944444444444444,2.4,5.059,Review,2023-03-30 06:48:37,3,5.146,Relearn,1644119361369
2023-03-30 06:48:37,3,0.020833333333333332,2.4,5.146,Relearn,2023-03-30 07:00:13,3,12.099,Relearn,1644119361369
2023-03-30 07:00:13,3,0.25,2.4,12.099,Relearn,2023-03-30 16:12:24,3,7.296,Relearn,1644119361369
2023-03-30 16:12:24,3,1,2.4,7.296,Relearn,2023-03-31 06:26:32,3,5.578,Review,1644119361369
2023-03-31 06:26:32,3,3,2.4,5.578,Review,2023-04-03 06:53:51,4,4.997,Review,1644119361369
2023-04-03 06:53:51,4,9,2.55,4.997,Review,2023-04-12 06:40:27,3,5.054,Review,1644119361369
2023-04-12 06:40:27,3,21,2.55,5.054,Review,2023-05-03 05:14:18,3,5.49,Review,1644119361369
2023-05-03 05:14:18,3,52,2.55,5.49,Review,2023-06-24 11:20:07,1,21.006,Review,1644119361369
2023-06-24 11:20:07,1,0.006944444444444444,2.35,21.006,Review,2023-06-24 12:18:00,3,4.479,Relearn,1644119361369
2023-06-24 12:18:00,3,0.041666666666666664,2.35,4.479,Relearn,2023-06-24 14:25:32,3,8.827,Relearn,1644119361369
2023-06-24 14:25:32,3,0.08333333333333333,2.35,8.827,Relearn,2023-06-24 17:00:48,3,2.461,Relearn,1644119361369
2023-06-24 17:00:48,3,0.125,2.35,2.461,Relearn,2023-06-24 20:21:14,3,2.61,Relearn,1644119361369
2023-06-24 20:21:14,3,0.16666666666666666,2.35,2.61,Relearn,2023-06-25 08:28:35,3,2.809,Relearn,1644119361369
2023-06-25 08:28:35,3,0.25,2.35,2.809,Relearn,2023-06-25 14:27:22,3,3.696,Relearn,1644119361369
2023-06-25 14:27:22,3,1,2.35,3.696,Relearn,2023-06-26 11:59:28,4,3.932,Review,1644119361369
2023-06-26 11:59:28,4,4,2.5,3.932,Review,2023-06-30 07:48:10,4,2.596,Review,1644119361369
2023-03-08 07:27:41,1,0.0006944444444444445,0.0,13.147,Learn,2023-03-08 07:28:17,3,6.085,Learn,1644119361370
2023-03-08 07:28:17,3,0.006944444444444444,0.0,6.085,Learn,2023-03-08 07:29:00,3,4.047,Learn,1644119361370
2023-03-08 07:29:00,3,0.125,0.0,4.047,Learn,2023-03-08 17:34:29,3,4.059,Learn,1644119361370
2023-03-08 17:34:29,3,1,2.6,4.059,Learn,2023-03-09 19:27:04,3,3.961,Review,1644119361370
2023-03-09 19:27:04,3,3,2.6,3.961,Review,2023-03-12 09:18:58,3,4.633,Review,1644119361370
2023-03-12 09:18:58,3,5,2.6,4.633,Review,2023-03-17 08:00:25,4,8.183,Review,1644119361370
2023-03-17 08:00:25,4,15,2.75,8.183,Review,2023-04-01 12:00:32,1,10.261,Review,1644119361370
2023-04-01 12:00:32,1,0.006944444444444444,2.55,10.261,Review,2023-04-01 12:06:56,3,4.468,Relearn,1644119361370
2023-04-01 12:06:56,3,0.020833333333333332,2.55,4.468,Relearn,2023-04-01 15:26:41,3,4.556,Relearn,1644119361370
2023-04-01 15:26:41,3,0.25,2.55,4.556,Relearn,2023-04-02 07:31:16,3,3.453,Relearn,1644119361370
2023-04-02 07:31:16,3,1,2.55,3.453,Relearn,2023-04-03 07:36:56,4,3.078,Review,1644119361370
2023-04-03 07:36:56,4,4,2.7,3.078,Review,2023-04-07 07:36:25,3,5.013,Review,1644119361370
2023-04-07 07:36:25,3,11,2.7,5.013,Review,2023-04-18 13:36:57,3,3.777,Review,1644119361370
2023-04-18 13:36:57,3,25,2.7,3.777,Review,2023-05-13 09:50:15,3,8.092,Review,1644119361370
2023-03-08 07:27:54,1,0.0006944444444444445,0.0,12.759,Learn,2023-03-08 07:28:31,1,13.828,Learn,1644119361371
2023-03-08 07:28:31,1,0.0006944444444444445,0.0,13.828,Learn,2023-03-08 07:28:49,3,5.738,Learn,1644119361371
2023-03-08 07:28:49,3,0.006944444444444444,0.0,5.738,Learn,2023-03-08 07:29:08,3,4.037,Learn,1644119361371
2023-03-08 07:29:08,3,0.125,0.0,4.037,Learn,2023-03-08 17:34:20,3,34.877,Learn,1644119361371
2023-03-08 17:34:20,3,1,2.6,34.877,Learn,2023-03-09 19:27:26,3,6.707,Review,1644119361371
2023-03-09 19:27:26,3,3,2.6,6.707,Review,2023-03-12 09:19:45,3,47.133,Review,1644119361371
2023-03-12 09:19:45,3,7,2.6,47.133,Review,2023-03-19 11:09:39,4,6.552,Review,1644119361371
2023-03-19 11:09:39,4,24,2.75,6.552,Review,2023-04-12 06:44:12,3,4.294,Review,1644119361371
2023-04-12 06:44:12,3,69,2.75,4.294,Review,2023-06-20 08:09:08,1,7.58,Review,1644119361371
2023-06-20 08:09:08,1,0.006944444444444444,2.55,7.58,Review,2023-06-20 08:22:11,3,5.436,Relearn,1644119361371
2023-06-20 08:22:11,3,0.041666666666666664,2.55,5.436,Relearn,2023-06-20 09:26:42,3,16.903,Relearn,1644119361371
2023-06-20 09:26:42,3,0.08333333333333333,2.55,16.903,Relearn,2023-06-20 12:08:59,3,5.439,Relearn,1644119361371
2023-06-20 12:08:59,3,0.125,2.55,5.439,Relearn,2023-06-20 19:14:33,3,2.905,Relearn,1644119361371
2023-06-20 19:14:33,3,0.16666666666666666,2.55,2.905,Relearn,2023-06-21 07:13:42,3,4.353,Relearn,1644119361371
2023-06-21 07:13:42,3,0.25,2.55,4.353,Relearn,2023-06-21 14:43:00,3,4.378,Relearn,1644119361371
2023-06-21 14:43:00,3,1,2.55,4.378,Relearn,2023-06-22 06:21:03,4,4.319,Review,1644119361371
2023-06-22 06:21:03,4,4,2.7,4.319,Review,2023-06-26 12:23:52,1,8.262,Review,1644119361371
2023-06-26 12:23:52,1,0.006944444444444444,2.5,8.262,Review,2023-06-26 12:32:57,3,3.267,Relearn,1644119361371
2023-06-26 12:32:57,3,0.041666666666666664,2.5,3.267,Relearn,2023-06-26 15:18:04,3,3.083,Relearn,1644119361371
2023-06-26 15:18:04,3,0.08333333333333333,2.5,3.083,Relearn,2023-06-26 20:11:20,3,5.598,Relearn,1644119361371
2023-06-26 20:11:20,3,0.125,2.5,5.598,Relearn,2023-06-27 00:00:45,3,2.981,Relearn,1644119361371
2023-06-27 00:00:45,3,0.16666666666666666,2.5,2.981,Relearn,2023-06-27 06:39:18,3,2.969,Relearn,1644119361371
2023-06-27 06:39:18,3,0.25,2.5,2.969,Relearn,2023-06-27 15:53:23,3,5.052,Relearn,1644119361371
2023-06-27 15:53:23,3,1,2.5,5.052,Relearn,2023-06-28 04:44:57,3,4.788,Review,1644119361371
2023-06-28 04:44:57,3,3,2.5,4.788,Review,2023-07-01 06:44:54,4,24.554,Review,1644119361371
2023-03-08 07:28:05,3,0.006944444444444444,0.0,11.239,Learn,2023-03-08 07:29:04,3,3.797,Learn,1644119361372
2023-03-08 07:29:04,3,0.125,0.0,3.797,Learn,2023-03-08 17:34:25,3,5.182,Learn,1644119361372
2023-03-08 17:34:25,3,1,2.6,5.182,Learn,2023-03-09 19:27:00,3,6.351,Review,1644119361372
2023-03-09 19:27:00,3,3,2.6,6.351,Review,2023-03-12 09:20:43,3,14.816,Review,1644119361372
2023-03-12 09:20:43,3,7,2.6,14.816,Review,2023-03-19 11:08:49,3,3.85,Review,1644119361372
2023-03-19 11:08:49,3,17,2.6,3.85,Review,2023-04-05 04:33:29,3,8.723,Review,1644119361372
2023-04-05 04:33:29,3,47,2.6,8.723,Review,2023-05-22 05:58:59,1,11.36,Review,1644119361372
2023-05-22 05:58:59,1,0.0006944444444444445,2.4,11.36,Review,2023-05-22 06:00:10,3,4.167,Relearn,1644119361372
2023-05-22 06:00:10,3,0.006944444444444444,2.4,4.167,Relearn,2023-05-22 06:10:57,3,6.466,Relearn,1644119361372
2023-05-22 06:10:57,3,0.041666666666666664,2.4,6.466,Relearn,2023-05-22 07:26:27,3,3.392,Relearn,1644119361372
2023-05-22 07:26:27,3,0.16666666666666666,2.4,3.392,Relearn,2023-05-22 20:15:33,3,3.828,Relearn,1644119361372
2023-05-22 20:15:33,3,1,2.4,3.828,Relearn,2023-05-23 06:23:51,3,6.871,Review,1644119361372
2023-05-23 06:23:51,3,3,2.4,6.871,Review,2023-05-26 06:43:27,3,3.591,Review,1644119361372
2023-05-26 06:43:27,3,5,2.4,3.591,Review,2023-05-31 05:27:52,4,1.141,Review,1644119361372
2023-05-31 05:27:52,4,13,2.55,1.141,Review,2023-06-13 05:39:35,3,7.293,Review,1644119361372
2023-04-30 08:19:54,1,0.041666666666666664,0.0,60.0,Learn,2023-04-30 17:43:10,1,9.759,Learn,1644119361374
2023-04-30 17:43:10,1,0.041666666666666664,0.0,9.759,Learn,2023-04-30 23:14:22,3,6.913,Learn,1644119361374
2023-04-30 23:14:22,3,0.16666666666666666,0.0,6.913,Learn,2023-05-01 07:24:34,3,5.256,Learn,1644119361374
2023-05-01 07:24:34,3,1,2.2,5.256,Learn,2023-05-02 21:22:06,3,3.613,Review,1644119361374
2023-05-02 21:22:06,3,3,2.2,3.613,Review,2023-05-05 07:06:15,4,3.67,Review,1644119361374
2023-05-05 07:06:15,4,7,2.35,3.67,Review,2023-05-13 09:45:12,4,4.254,Review,1644119361374
2023-05-13 09:45:12,4,19,2.5,4.254,Review,2023-06-01 07:18:50,4,4.957,Review,1644119361374
2023-03-26 09:02:01,1,0.0006944444444444445,0.0,10.984,Learn,2023-03-26 09:02:18,3,4.969,Learn,1644119361377
2023-03-26 09:02:18,3,0.006944444444444444,0.0,4.969,Learn,2023-03-26 09:02:49,3,3.326,Learn,1644119361377
2023-03-26 09:02:49,3,0.125,0.0,3.326,Learn,2023-03-26 12:38:09,3,4.214,Learn,1644119361377
2023-03-26 12:38:09,3,1,2.6,4.214,Learn,2023-03-27 11:36:56,3,3.658,Review,1644119361377
2023-03-27 11:36:56,3,3,2.6,3.658,Review,2023-03-30 06:44:40,3,6.805,Review,1644119361377
2023-03-30 06:44:40,3,7,2.6,6.805,Review,2023-04-06 07:38:04,1,23.483,Review,1644119361377
2023-04-06 07:38:04,1,0.006944444444444444,2.4,23.483,Review,2023-04-06 07:47:00,1,8.709,Relearn,1644119361377
2023-04-06 07:47:00,1,0.006944444444444444,2.4,8.709,Relearn,2023-04-06 07:48:39,1,8.429,Relearn,1644119361377
2023-04-06 07:48:39,1,0.006944444444444444,2.4,8.429,Relearn,2023-04-06 07:48:42,3,2.851,Relearn,1644119361377
2023-04-06 07:48:42,3,0.020833333333333332,2.4,2.851,Relearn,2023-04-06 08:29:38,1,6.229,Relearn,1644119361377
2023-04-06 08:29:38,1,0.006944444444444444,2.4,6.229,Relearn,2023-04-06 08:30:01,3,5.254,Relearn,1644119361377
2023-04-06 08:30:01,3,0.020833333333333332,2.4,5.254,Relearn,2023-04-06 09:40:44,3,5.314,Relearn,1644119361377
2023-04-06 09:40:44,3,0.25,2.4,5.314,Relearn,2023-04-06 22:22:07,3,4.588,Relearn,1644119361377
2023-04-06 22:22:07,3,1,2.4,4.588,Relearn,2023-04-07 07:37:03,3,4.184,Review,1644119361377
2023-04-07 07:37:03,3,3,2.4,4.184,Review,2023-04-10 06:35:12,3,10.389,Review,1644119361377
2023-04-10 06:35:12,3,6,2.4,10.389,Review,2023-04-16 08:05:06,3,4.886,Review,1644119361377
2023-04-16 08:05:06,3,14,2.4,4.886,Review,2023-04-30 07:59:51,1,5.734,Review,1644119361377
2023-04-30 07:59:51,1,0.041666666666666664,2.2,5.734,Review,2023-04-30 08:45:56,3,5.256,Relearn,1644119361377
2023-04-30 08:45:56,3,0.16666666666666666,2.2,5.256,Relearn,2023-04-30 17:51:16,3,15.35,Relearn,1644119361377
2023-04-30 17:51:16,3,1,2.2,15.35,Relearn,2023-05-01 07:28:42,4,3.737,Review,1644119361377
2023-05-01 07:28:42,4,4,2.35,3.737,Review,2023-05-05 07:04:13,4,6.953,Review,1644119361377
2023-05-05 07:04:13,4,11,2.5,6.953,Review,2023-05-16 07:28:49,1,7.982,Review,1644119361377
2023-05-16 07:28:49,1,0.0006944444444444445,2.3,7.982,Review,2023-05-16 07:30:05,3,4.293,Relearn,1644119361377
2023-05-16 07:30:05,3,0.006944444444444444,2.3,4.293,Relearn,2023-05-16 07:45:17,1,4.735,Relearn,1644119361377
2023-05-16 07:45:17,1,0.0006944444444444445,2.3,4.735,Relearn,2023-05-16 07:46:05,3,3.7,Relearn,1644119361377
2023-05-16 07:46:05,3,0.006944444444444444,2.3,3.7,Relearn,2023-05-16 08:14:35,3,3.488,Relearn,1644119361377
2023-05-16 08:14:35,3,0.041666666666666664,2.3,3.488,Relearn,2023-05-16 22:41:39,3,3.307,Relearn,1644119361377
2023-05-16 22:41:39,3,0.16666666666666666,2.3,3.307,Relearn,2023-05-17 09:16:44,3,3.913,Relearn,1644119361377
2023-05-17 09:16:44,3,1,2.3,3.913,Relearn,2023-05-18 07:05:09,3,3.268,Review,1644119361377
2023-05-18 07:05:09,3,3,2.3,3.268,Review,2023-05-21 07:53:45,1,0.453,Review,1644119361377
2023-05-21 07:53:45,1,0.0006944444444444445,2.1,0.453,Review,2023-05-21 07:54:54,3,2.87,Relearn,1644119361377
2023-05-21 07:54:54,3,0.006944444444444444,2.1,2.87,Relearn,2023-05-21 10:51:47,3,3.305,Relearn,1644119361377
2023-05-21 10:51:47,3,0.041666666666666664,2.1,3.305,Relearn,2023-05-21 21:19:04,3,2.22,Relearn,1644119361377
2023-05-21 21:19:04,3,0.16666666666666666,2.1,2.22,Relearn,2023-05-22 05:58:19,3,2.693,Relearn,1644119361377
2023-05-22 05:58:19,3,1,2.1,2.693,Relearn,2023-05-23 06:23:13,3,2.347,Review,1644119361377
2023-05-23 06:23:13,3,3,2.1,2.347,Review,2023-05-26 06:44:35,3,19.203,Review,1644119361377
2023-05-26 06:44:35,3,7,2.1,19.203,Review,2023-06-02 06:05:50,4,3.561,Review,1644119361377
2023-06-02 06:05:50,4,19,2.25,3.561,Review,2023-06-21 07:16:19,1,8.753,Review,1644119361377
2023-06-21 07:16:19,1,0.006944444444444444,2.05,8.753,Review,2023-06-21 07:55:13,3,3.86,Relearn,1644119361377
2023-06-21 07:55:13,3,0.041666666666666664,2.05,3.86,Relearn,2023-06-21 09:05:37,3,4.274,Relearn,1644119361377
2023-06-21 09:05:37,3,0.041666666666666664,2.05,4.274,Relearn,2023-06-21 14:34:42,3,2.938,Relearn,1644119361377
2023-06-21 14:34:42,3,0.08333333333333333,2.05,2.938,Relearn,2023-06-21 19:34:00,3,3.207,Relearn,1644119361377
2023-06-21 19:34:00,3,0.125,2.05,3.207,Relearn,2023-06-22 05:58:53,3,3.87,Relearn,1644119361377
2023-06-22 05:58:53,3,0.16666666666666666,2.05,3.87,Relearn,2023-06-22 13:59:37,3,2.778,Relearn,1644119361377
2023-06-22 13:59:37,3,0.25,2.05,2.778,Relearn,2023-06-22 20:22:56,3,4.725,Relearn,1644119361377
2023-06-22 20:22:56,3,1,2.05,4.725,Relearn,2023-06-23 07:45:30,4,2.851,Review,1644119361377
2023-06-23 07:45:30,4,4,2.2,2.851,Review,2023-06-27 06:16:52,3,2.912,Review,1644119361377
2023-03-15 06:45:20,3,0.006944444444444444,0.0,6.53,Learn,2023-03-15 06:47:55,3,11.236,Learn,1644119361383
2023-03-15 06:47:55,3,0.125,0.0,11.236,Learn,2023-03-15 16:08:09,3,9.514,Learn,1644119361383
2023-03-15 16:08:09,3,1,2.6,9.514,Learn,2023-03-16 06:26:36,3,3.592,Review,1644119361383
2023-03-16 06:26:36,3,3,2.6,3.592,Review,2023-03-19 11:06:03,3,13.28,Review,1644119361383
2023-03-19 11:06:03,3,8,2.6,13.28,Review,2023-03-27 07:10:42,3,7.799,Review,1644119361383
2023-03-27 07:10:42,3,22,2.6,7.799,Review,2023-04-18 13:39:12,3,15.449,Review,1644119361383
2023-04-18 13:39:12,3,53,2.6,15.449,Review,2023-06-10 07:12:51,4,4.568,Review,1644119361383
2023-03-19 11:11:34,1,0.0006944444444444445,0.0,7.146,Learn,2023-03-19 11:11:59,3,3.348,Learn,1644119361390
2023-03-19 11:11:59,3,0.006944444444444444,0.0,3.348,Learn,2023-03-19 11:12:51,3,3.029,Learn,1644119361390
2023-03-19 11:12:51,3,0.125,0.0,3.029,Learn,2023-03-19 17:55:59,3,2.992,Learn,1644119361390
2023-03-19 17:55:59,3,1,2.6,2.992,Learn,2023-03-20 07:08:13,4,1.679,Review,1644119361390
2023-03-20 07:08:13,4,4,2.75,1.679,Review,2023-03-24 05:20:08,3,8.651,Review,1644119361390
2023-03-24 05:20:08,3,9,2.75,8.651,Review,2023-04-02 07:34:31,3,24.838,Review,1644119361390
2023-04-02 07:34:31,3,24,2.75,24.838,Review,2023-04-26 06:11:29,3,3.693,Review,1644119361390
2023-04-26 06:11:29,3,65,2.75,3.693,Review,2023-06-30 07:50:13,3,11.28,Review,1644119361390
2023-04-26 06:12:57,3,0.006944444444444444,0.0,5.866,Learn,2023-04-26 06:14:40,3,20.021,Learn,1644119361392
2023-04-26 06:14:40,3,0.125,0.0,20.021,Learn,2023-04-27 03:38:00,1,11.632,Learn,1644119361392
2023-04-27 03:38:00,1,0.0006944444444444445,0.0,11.632,Learn,2023-04-27 03:38:41,3,4.48,Learn,1644119361392
2023-04-27 03:38:41,3,0.006944444444444444,0.0,4.48,Learn,2023-04-27 03:39:02,3,2.436,Learn,1644119361392
2023-04-27 03:39:02,3,0.125,0.0,2.436,Learn,2023-04-27 06:58:59,1,7.405,Learn,1644119361392
2023-04-27 06:58:59,1,0.0006944444444444445,0.0,7.405,Learn,2023-04-27 07:00:54,3,4.206,Learn,1644119361392
2023-04-27 07:00:54,3,0.006944444444444444,0.0,4.206,Learn,2023-04-27 07:06:01,3,6.091,Learn,1644119361392
2023-04-27 07:06:01,3,0.125,0.0,6.091,Learn,2023-04-28 08:05:28,3,2.911,Learn,1644119361392
2023-04-28 08:05:28,3,1,2.6,2.911,Learn,2023-04-28 09:43:25,3,4.066,Learn,1644119361392
2023-04-28 09:43:25,3,1,2.6,4.066,Learn,2023-04-29 10:14:34,4,5.598,Review,1644119361392
2023-04-29 10:14:34,4,4,2.75,5.598,Review,2023-05-03 04:59:08,1,5.473,Review,1644119361392
2023-05-03 04:59:08,1,0.0006944444444444445,2.55,5.473,Review,2023-05-03 05:00:42,3,4.999,Relearn,1644119361392
2023-05-03 05:00:42,3,0.006944444444444444,2.55,4.999,Relearn,2023-05-03 05:13:13,3,3.438,Relearn,1644119361392
2023-05-03 05:13:13,3,0.041666666666666664,2.55,3.438,Relearn,2023-05-03 06:21:45,3,2.826,Relearn,1644119361392
2023-05-03 06:21:45,3,0.16666666666666666,2.55,2.826,Relearn,2023-05-03 15:05:36,3,2.936,Relearn,1644119361392
2023-05-03 15:05:36,3,1,2.55,2.936,Relearn,2023-05-04 07:39:16,4,3.533,Review,1644119361392
2023-05-04 07:39:16,4,4,2.7,3.533,Review,2023-05-08 08:07:24,1,11.295,Review,1644119361392
2023-05-08 08:07:24,1,0.0006944444444444445,2.5,11.295,Review,2023-05-08 08:08:37,3,4.714,Relearn,1644119361392
2023-05-08 08:08:37,3,0.006944444444444444,2.5,4.714,Relearn,2023-05-08 08:20:45,3,2.615,Relearn,1644119361392
2023-05-08 08:20:45,3,0.041666666666666664,2.5,2.615,Relearn,2023-05-08 09:26:44,3,5.3,Relearn,1644119361392
2023-05-08 09:26:44,3,0.16666666666666666,2.5,5.3,Relearn,2023-05-08 16:01:07,3,2.151,Relearn,1644119361392
2023-05-08 16:01:07,3,1,2.5,2.151,Relearn,2023-05-09 08:11:57,3,3.418,Review,1644119361392
2023-05-09 08:11:57,3,3,2.5,3.418,Review,2023-05-13 09:45:50,3,5.11,Review,1644119361392
2023-05-13 09:45:50,3,6,2.5,5.11,Review,2023-05-19 05:36:43,4,5.184,Review,1644119361392
2023-05-19 05:36:43,4,17,2.65,5.184,Review,2023-06-05 06:35:14,1,6.518,Review,1644119361392
2023-06-05 06:35:14,1,0.0006944444444444445,2.45,6.518,Review,2023-06-05 06:36:25,3,3.479,Relearn,1644119361392
2023-06-05 06:36:25,3,0.006944444444444444,2.45,3.479,Relearn,2023-06-05 06:48:42,3,3.338,Relearn,1644119361392
2023-06-05 06:48:42,3,0.041666666666666664,2.45,3.338,Relearn,2023-06-05 09:19:43,3,2.235,Relearn,1644119361392
2023-06-05 09:19:43,3,0.16666666666666666,2.45,2.235,Relearn,2023-06-05 16:33:33,3,3.093,Relearn,1644119361392
2023-06-05 16:33:33,3,1,2.45,3.093,Relearn,2023-06-06 05:45:40,3,5.349,Relearn,1644119361392
2023-06-06 05:45:40,3,1,2.45,5.349,Relearn,2023-06-07 07:25:26,3,5.504,Review,1644119361392
2023-06-07 07:25:26,3,3,2.45,5.504,Review,2023-06-10 07:10:52,3,3.138,Review,1644119361392
2023-06-10 07:10:52,3,7,2.45,3.138,Review,2023-06-17 04:56:28,1,7.056,Review,1644119361392
2023-06-17 04:56:28,1,0.006944444444444444,2.25,7.056,Review,2023-06-17 05:11:52,3,2.578,Relearn,1644119361392
2023-06-17 05:11:52,3,0.041666666666666664,2.25,2.578,Relearn,2023-06-17 07:03:04,3,5.273,Relearn,1644119361392
2023-06-17 07:03:04,3,0.08333333333333333,2.25,5.273,Relearn,2023-06-17 10:09:08,3,2.24,Relearn,1644119361392
2023-06-17 10:09:08,3,0.125,2.25,2.24,Relearn,2023-06-17 15:35:36,3,1.833,Relearn,1644119361392
2023-06-17 15:35:36,3,0.16666666666666666,2.25,1.833,Relearn,2023-06-17 20:13:00,3,2.109,Relearn,1644119361392
2023-06-17 20:13:00,3,0.25,2.25,2.109,Relearn,2023-06-18 08:21:49,3,2.404,Relearn,1644119361392
2023-06-18 08:21:49,3,1,2.25,2.404,Relearn,2023-06-19 06:22:13,3,4.027,Review,1644119361392
2023-06-19 06:22:13,3,3,2.25,4.027,Review,2023-06-22 06:30:57,3,8.419,Review,1644119361392
2023-06-22 06:30:57,3,7,2.25,8.419,Review,2023-06-29 05:46:30,3,6.581,Review,1644119361392
2023-04-10 06:48:21,1,0.0006944444444444445,0.0,7.532,Learn,2023-04-10 06:50:05,1,17.543,Learn,1644119361394
2023-04-10 06:50:05,1,0.0006944444444444445,0.0,17.543,Learn,2023-04-10 06:51:24,3,8.111,Learn,1644119361394
2023-04-10 06:51:24,3,0.006944444444444444,0.0,8.111,Learn,2023-04-10 06:53:54,3,4.182,Learn,1644119361394
2023-04-10 06:53:54,3,0.125,0.0,4.182,Learn,2023-04-10 11:23:03,3,4.752,Learn,1644119361394
2023-04-10 11:23:03,3,1,2.6,4.752,Learn,2023-04-11 05:30:35,3,6.2,Review,1644119361394
2023-04-11 05:30:35,3,3,2.6,6.2,Review,2023-04-14 07:45:18,3,6.079,Review,1644119361394
2023-04-14 07:45:18,3,6,2.6,6.079,Review,2023-04-20 04:57:07,3,6.017,Review,1644119361394
2023-04-20 04:57:07,3,13,2.6,6.017,Review,2023-05-03 04:53:13,3,4.791,Review,1644119361394
2023-05-03 04:53:13,3,34,2.6,4.791,Review,2023-06-06 06:00:46,1,5.867,Review,1644119361394
2023-06-06 06:00:46,1,0.0006944444444444445,2.4,5.867,Review,2023-06-06 06:02:49,3,24.031,Relearn,1644119361394
2023-06-06 06:02:49,3,0.006944444444444444,2.4,24.031,Relearn,2023-06-06 06:14:04,3,6.073,Relearn,1644119361394
2023-06-06 06:14:04,3,0.041666666666666664,2.4,6.073,Relearn,2023-06-06 08:01:03,3,3.301,Relearn,1644119361394
2023-06-06 08:01:03,3,0.16666666666666666,2.4,3.301,Relearn,2023-06-06 12:22:54,3,3.394,Relearn,1644119361394
2023-06-06 12:22:54,3,1,2.4,3.394,Relearn,2023-06-07 07:07:17,4,5.616,Review,1644119361394
2023-06-07 07:07:17,4,4,2.55,5.616,Review,2023-06-11 04:36:48,3,8.116,Review,1644119361394
2023-06-11 04:36:48,3,11,2.55,8.116,Review,2023-06-22 06:18:14,1,9.707,Review,1644119361394
2023-06-22 06:18:14,1,0.006944444444444444,2.35,9.707,Review,2023-06-22 06:29:46,3,3.19,Relearn,1644119361394
2023-06-22 06:29:46,3,0.041666666666666664,2.35,3.19,Relearn,2023-06-22 07:42:15,3,6.514,Relearn,1644119361394
2023-06-22 07:42:15,3,0.08333333333333333,2.35,6.514,Relearn,2023-06-22 13:59:34,3,3.815,Relearn,1644119361394
2023-06-22 13:59:34,3,0.125,2.35,3.815,Relearn,2023-06-22 19:59:31,3,2.61,Relearn,1644119361394
2023-06-22 19:59:31,3,0.16666666666666666,2.35,2.61,Relearn,2023-06-23 06:07:58,3,4.034,Relearn,1644119361394
2023-06-23 06:07:58,3,0.25,2.35,4.034,Relearn,2023-06-23 17:55:33,3,2.952,Relearn,1644119361394
2023-06-23 17:55:33,3,1,2.35,2.952,Relearn,2023-06-24 12:19:27,3,2.645,Review,1644119361394
2023-06-24 12:19:27,3,3,2.35,2.645,Review,2023-06-27 06:21:49,4,6.587,Review,1644119361394
